row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-AUO97_RS00070	6.7304011488287445	2.820677993079526	0.7923190628391646	3.56002792987464	3.708153526607271e-4	0.003697789122340356
gene-AUO97_RS00120	9.424820842584587	1.9152217271870688	0.6137080829130364	3.120737335079974	0.0018039886410969388	0.012604181390141784
gene-AUO97_RS00280	135.85899015239556	-2.6646285277247355	0.5134034561838622	-5.190125807743818	2.1015204217800284e-7	7.029147994099657e-6
gene-AUO97_RS00285	3.1820555021776165	3.6129679154168794	1.3979106426479142	2.584548543512922	0.009750657742538426	0.045375886972885346
gene-AUO97_RS00355	288.27981551675083	-3.0590466432874623	0.40539632147868804	-7.5458174660528545	4.4945920527054e-14	9.020084425773148e-12
gene-AUO97_RS00440	21.440253559931953	1.648915011555652	0.4306054265036169	3.8292945468530966	1.2851112008765064e-4	0.0015630651765206295
gene-AUO97_RS00445	39.792864192206885	2.1183208690094584	0.3574072155955203	5.926911311736845	3.0868557957307882e-9	2.0649779083524085e-7
gene-AUO97_RS00450	27.043739194480377	2.158686524345568	0.4263483481982128	5.0631989861538695	4.1227912989909525e-7	1.2729118135634565e-5
gene-AUO97_RS00485	15.145045699917564	-1.9787705181616144	0.4359129724019401	-4.5393705703648095	5.6422401058853765e-6	1.30339805611496e-4
gene-AUO97_RS00500	25.314327149021366	-1.9265021920574679	0.42559874256703356	-4.526569276115838	5.99489529936809e-6	1.3652204827142508e-4
gene-AUO97_RS00525	5.420394021014441	-3.4006953863805527	1.115830203974536	-3.047681783722498	0.0023061399447359917	0.015236657124582859
gene-AUO97_RS00545	14.580394344294763	-1.521923143290062	0.5214116284977384	-2.91885155625497	0.0035132347897590486	0.020933547129005865
gene-AUO97_RS00560	8.609216105127471	-1.8393458928512485	0.6780854378256062	-2.7125577253943356	0.0066766151422595985	0.03424564042840606
gene-AUO97_RS00615	21.124834813443936	1.9455569142570626	0.44554861913015514	4.366654570842066	1.26164014572726e-5	2.5478783068743596e-4
gene-AUO97_RS00620	46.241446324755906	1.7125430447641554	0.36985474508698607	4.630312487572338	3.6511429687599864e-6	8.814902310291967e-5
gene-AUO97_RS00655	12.157821587499464	-2.3371479757190214	0.6170697569545396	-3.7874939573342314	1.5217438469100825e-4	0.0017768434517921
gene-AUO97_RS00685	6.992999561058718	-1.7221924491966862	0.623613294495438	-2.7616352383733296	0.005751269232859002	0.030524504969769013
gene-AUO97_RS00725	142.75718061776635	1.6493982255334285	0.2868665210018897	5.749706238890677	8.939864151096924e-9	5.416208262107966e-7
gene-AUO97_RS00730	5.7155533841366895	2.2263487786850833	0.747853674789815	2.9769844740159908	0.0029109875139597613	0.01829193915327748
gene-AUO97_RS00760	3.580318904279219	-3.1321226836891096	1.1976622915312	-2.6151968763120363	0.008917603691002371	0.04280183176653007
gene-AUO97_RS00780	2.4017902997786726	-4.469371599088118	1.235951093129209	-3.6161395252076374	2.990292414053232e-4	0.0031174769290665356
gene-AUO97_RS00795	8.869892000883189	-1.5754474783931476	0.6118541648790958	-2.574874159276926	0.010027656284520707	0.046395971656478366
gene-AUO97_RS00835	14.556562822846411	1.5988442236259026	0.5186806245529187	3.082521590244556	0.0020525484054532417	0.013904499852131559
gene-AUO97_RS00890	10.837802872845367	-4.513574185145111	1.0736649595091114	-4.203894469284678	2.623612958499788e-5	4.603508857782962e-4
gene-AUO97_RS00895	39.48235222661314	-4.189127422470598	0.41478172459684753	-10.099594977436084	5.547081132584499e-24	8.905838758364414e-21
gene-AUO97_RS00900	6.833950858056996	-2.073481192154045	0.7614750089115274	-2.7229799637389727	0.006469598143532472	0.03334491113785356
gene-AUO97_RS01040	5.539306970712174	-2.872500916349058	0.8480048272717322	-3.387363873376398	7.056772659577615e-4	0.006157417665734707
gene-AUO97_RS01055	7.405912134479115	-1.653139587556903	0.6178616629602992	-2.6755820706473026	0.007459960588033867	0.03725339572033708
gene-AUO97_RS01065	10.657277928071945	2.5845083304745247	0.5483095700651884	4.713593326790289	2.433861742553087e-6	6.153645712864538e-5
gene-AUO97_RS01125	12.046949897788458	-1.5285892067816569	0.5280973703160908	-2.894521527094	0.0037973687067348327	0.022250640360083118
gene-AUO97_RS01130	19.343636570877827	-2.4922112525693483	0.48687097806865565	-5.118833047834515	3.0743195394755584e-7	9.68723614980016e-6
gene-AUO97_RS01150	9.102336167891455	1.745790873526112	0.6241613295739016	2.797018640545894	0.005157655750900839	0.028117542642007796
