row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-AUO97_RS00355	288.27981551675083	-2.929748577774635	0.3878724901933484	-7.553380690427931	4.2410301737076833e-14	1.658949636281989e-11
gene-AUO97_RS02275	6.0739999017481905	-2.291319973424742	0.6348429499216098	-3.609270566378146	3.070592153770788e-4	0.008379860215000047
gene-AUO97_RS02325	269.055932318319	-1.6354141325353275	0.20952851974741848	-7.805210166648337	5.940246938702155e-15	4.0474163113546505e-12
gene-AUO97_RS04280	13.48662840808613	1.585058077684957	0.4273673675006253	3.70888888160755	2.0817075309665842e-4	0.00660238861510618
gene-AUO97_RS05215	144.65427645592996	-2.130536102130498	0.25952640208722066	-8.209323155547294	2.2243881785291984e-16	2.6103195275040145e-13
gene-AUO97_RS05770	362.5282143749933	-2.97882031256557	0.4466619272076199	-6.66907146348504	2.5742688883456392e-11	4.0278727206314765e-9
gene-AUO97_RS05975	385.7422220480694	1.8010945489849162	0.26489430377915085	6.799295127488037	1.0513225253128032e-11	2.0562116390909576e-9
gene-AUO97_RS06005	23.428370440543627	3.1540989048276473	0.9095138310080142	3.4678954814045646	5.245512637441285e-4	0.012256592406359212
gene-AUO97_RS06010	10.349097655169778	3.240644124771282	1.0366991293917593	3.125925384612406	0.0017724651767820512	0.03014475195585126
gene-AUO97_RS06015	342.62627824585167	2.3607337234962387	0.43680775356567925	5.404514238187107	6.49842617176942e-8	5.8660793173626265e-6
gene-AUO97_RS06185	27.369271916917445	-1.5242589521243874	0.29553710603097066	-5.157589084480828	2.501498443706991e-7	1.9570056157934362e-5
gene-AUO97_RS06200	10.327963743559026	-1.5222367242053705	0.47676048526738557	-3.192875188369778	0.0014086381768540106	0.02562847907811134
gene-AUO97_RS06690	4.491413977683563	1.679641857676004	0.5740539682148451	2.9259302272558845	0.0034342795121944892	0.047977702470955154
gene-AUO97_RS07190	19.00309297192913	1.9271782101131985	0.36754809142275596	5.243336192151647	1.576988166909896e-7	1.3708115658287133e-5
gene-AUO97_RS07930	22.077483475844343	1.775386668480084	0.34023787678785666	5.218074734186823	1.8079251999046532e-7	1.5154287300629362e-5
gene-AUO97_RS08000	14.730922290189651	1.6546028812964915	0.38156655569473263	4.336341475955337	1.4487382217487167e-5	7.083726263425496e-4
gene-AUO97_RS08115	22.595588377151987	2.0840164239130066	0.3078692654250067	6.7691603480979765	1.2953192129660083e-11	2.171510137736587e-9
gene-AUO97_RS08120	23.868115490052684	1.7173321335144955	0.26990203498489757	6.362798018957468	1.9811113978782976e-10	2.4471939214844024e-8
gene-AUO97_RS08320	12.284806666970397	1.672958100825789	0.3418145223829694	4.8943447140944025	9.863382158490123e-7	6.614102264564663e-5
gene-AUO97_RS08395	8.96626178774554	1.7127205049712284	0.5762279885736658	2.972296623790727	0.00295580964520869	0.043088728182017366
gene-AUO97_RS08460	6.305577945326795	2.68523422789082	0.6651393759744826	4.037100079899399	5.411598701219702e-5	0.0021898314054763176
gene-AUO97_RS08855	6.758752900209876	2.1121639341720386	0.578684492882516	3.649940442763598	2.623011192165961e-4	0.007792667427865204
gene-AUO97_RS08860	17.660909267642168	3.504558324364332	0.6759140265500911	5.184917292295034	2.1611074881140153e-7	1.7490066464150325e-5
gene-AUO97_RS08890	351.1851188600345	-1.6146366861565113	0.3526688917269893	-4.578336008741157	4.686893960870311e-6	2.682961006381127e-4
gene-AUO97_RS09830	89.5320620766654	-1.9501933592048049	0.33215006476863645	-5.871422486589722	4.3207160447206834e-9	4.828914550933068e-7
gene-AUO97_RS10060	41.63371620394756	-1.645738529584458	0.22074972968282258	-7.455223306271253	8.971574707987923e-14	2.339587315516406e-11
gene-AUO97_RS10685	572.3734881288707	-1.7910178277305537	0.23831705355166324	-7.515273460454606	5.679209790597481e-14	1.904157911218898e-11
gene-AUO97_RS10940	442.97801282281034	-1.903539019983271	0.22919786032593883	-8.305221598824163	9.963332191447361e-17	2.338394065332696e-13
