row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-AUO97_RS00010	18.254763868049015	-1.5911199171555521	0.4005397430209416	-3.972439551578688	7.114029255969466e-5	0.0011774818526246369
gene-AUO97_RS00020	38.393056615602404	-1.6309715564132838	0.4144057336035687	-3.9356877189675026	8.295878937819457e-5	0.0013187162014523899
gene-AUO97_RS00075	14.50790333110986	-2.7122790827719507	0.5507213087074866	-4.924957578157861	8.437865768675865e-7	2.6562732336488432e-5
gene-AUO97_RS00135	100.24846175547857	-1.9588232466989552	0.4068629335695558	-4.814454906259192	1.4760222793553146e-6	4.231703159830281e-5
gene-AUO97_RS00165	2.963762078192179	2.140689895999554	0.7620653449695971	2.8090634354786963	0.00496858553550802	0.030563463897540714
gene-AUO97_RS00240	7.021087740916014	-1.9313296918322533	0.7178861364809274	-2.6903008620553917	0.0071387626947332665	0.039297448923751234
gene-AUO97_RS00255	18.803066781798528	1.7356868182998182	0.3846467115670397	4.512418190782601	6.409265925281681e-6	1.5244557693392207e-4
gene-AUO97_RS00275	136.45537837282495	1.7277054776433702	0.19463371019287626	8.876702170098207	6.887189343523845e-19	3.159252140293581e-16
gene-AUO97_RS00280	135.85899015239556	-3.9127785816575162	0.5620194782999722	-6.961998173965618	3.3547985516288533e-12	3.853298259313386e-10
gene-AUO97_RS00380	13.001263528176645	1.7549251363210103	0.5013774018406091	3.500207887069692	4.6489545114681603e-4	0.0050431732892987375
gene-AUO97_RS00485	15.145045699917564	-2.1454276847175673	0.5593233912897221	-3.8357553396265245	1.251789757442997e-4	0.0018270440505224832
gene-AUO97_RS00515	6.1527105235011845	-1.976750875777977	0.6321529713877779	-3.1270135002899324	0.0017659181813222957	0.014035552673826465
gene-AUO97_RS00590	10.056053404498131	1.5469000783905078	0.5222074645660554	2.9622327970281943	0.0030541676976869017	0.02131941842885357
gene-AUO97_RS00605	41.508998734405075	-3.49513904134687	0.3861192680759407	-9.051967436806228	1.4041518019667481e-19	9.017462872230457e-17
gene-AUO97_RS00655	12.157821587499464	-2.458708559526323	0.5603745658976731	-4.387616264467104	1.1459973641563129e-5	2.5554149557680005e-4
gene-AUO97_RS00685	6.992999561058718	-2.388871450552932	0.8717798180268423	-2.740223392599091	0.006139743775436977	0.035458124573611756
gene-AUO97_RS00760	3.580318904279219	-3.9322964821973536	1.283739175653218	-3.0631584334071937	0.0021901407195541846	0.016664791114901628
gene-AUO97_RS00835	14.556562822846411	-3.4960953695684176	1.0501679520651017	-3.329082136522567	8.713270403537288e-4	0.00825318916394048
gene-AUO97_RS00865	29.43269199565978	4.305429541564398	0.7640991459117951	5.6346477608305054	1.7541650252698744e-8	9.387706493569278e-7
gene-AUO97_RS00875	26.695197290009887	1.7358530380580544	0.3568893069374933	4.863841545025828	1.151290928359127e-6	3.487542614114299e-5
gene-AUO97_RS00890	10.837802872845367	-2.307914955223809	0.6222892874807803	-3.708749293382445	2.0828553011373874e-4	0.0026752193487808605
gene-AUO97_RS00900	6.833950858056996	-3.4607242363454045	0.9272126593378819	-3.73239536959805	1.896674891737768e-4	0.002465677359259098
gene-AUO97_RS00990	4.0890587828025735	2.3792144770651245	0.8300021452306008	2.8665160575026025	0.004150171046722623	0.027030830083217737
gene-AUO97_RS01020	8.534147514156205	-2.111044089428392	0.7549124855039849	-2.7964090274901783	0.005167395633258282	0.031425203368167315
gene-AUO97_RS01130	19.343636570877827	-2.2197243196420717	0.4896474963849225	-4.533310873700656	5.8066257786475285e-6	1.401885366559189e-4
gene-AUO97_RS01140	4.2917360692192785	2.954229051150765	0.7496844593639833	3.940629973385165	8.126790324459538e-5	0.0013047561865919786
gene-AUO97_RS01165	177.5620591593182	-1.5950083367924535	0.3341791736531241	-4.772913641973578	1.8157966392259082e-6	4.983352998764436e-5
gene-AUO97_RS01230	22.930225607193286	2.3932125335578593	0.4314792080230035	5.546530375179214	2.9139402460199862e-8	1.4037181046810054e-6
gene-AUO97_RS01265	8.784553043236023	-1.6088144089791645	0.5663844940811149	-2.8404986820644806	0.004504305908707067	0.028471114710351166
gene-AUO97_RS01285	20.066539525228066	1.9242249981160202	0.38927702969300876	4.9430735731658775	7.690044579102879e-7	2.4942154690403376e-5
gene-AUO97_RS01430	4.663303036653814	2.1817885635086096	0.684283612795008	3.188427316850289	0.0014304896744132625	0.011992956513161842
gene-AUO97_RS01710	47.63960424302485	-2.270460932798278	0.3374778986419271	-6.7277322216803785	1.7232767707751257e-11	1.7849811970835253e-9
gene-AUO97_RS01720	19.08851870374286	-1.8010911650628834	0.4848737328655635	-3.7145570959651373	2.0355990689561613e-4	0.002625023538320576
gene-AUO97_RS01775	27.62992088240679	-1.9922374622944707	0.43826852048261805	-4.5457005675439195	5.475282974918199e-6	1.3319040630653284e-4
gene-AUO97_RS01795	9.564423291827433	1.527557528598848	0.5466463068851506	2.7944166261783328	0.005199344580109345	0.03155972674240285
gene-AUO97_RS01825	66.54837164659229	-1.657517110725073	0.2934903366192628	-5.647603699045552	1.626996976078312e-8	8.85472422065671e-7
gene-AUO97_RS01875	18.383312071566248	1.6969379282195496	0.4678800563279753	3.626865272987886	2.8688288341610266e-4	0.0034372423083921856
gene-AUO97_RS01920	23.17741926423089	-1.8456132661162796	0.4250827425551778	-4.341774156773043	1.4133677484092305e-5	3.0664350271229995e-4
gene-AUO97_RS01970	2.457724993950592	4.648299391635961	1.362036451903178	3.4127569678042584	6.430926522752813e-4	0.006534716792582051
gene-AUO97_RS02015	20.21564828980567	-3.534190776648613	0.6012061349320423	-5.87850085237088	4.1399867683549054e-9	2.6065681398407064e-7
gene-AUO97_RS02035	18.96177452926328	-2.571963279467695	0.45926846961253653	-5.600130315145607	2.1419072613058626e-8	1.1093006800085684e-6
gene-AUO97_RS02120	89.9403994236622	1.9203439476257356	0.33731090051650686	5.693097805867558	1.2475487349193381e-8	7.20778837638473e-7
gene-AUO97_RS02135	11.334687644894945	2.030367709958587	0.5787253549394238	3.508344143952548	4.5090534921516414e-4	0.004924683933094871
gene-AUO97_RS02160	1.8141927718576092	-3.4452161132935815	1.2945462661040303	-2.6613310033808575	0.007783240120434852	0.041377456997874686
gene-AUO97_RS02165	14.195531025140465	-1.9667225662541146	0.605883403378444	-3.246041326247832	0.0011702185071896412	0.010294716785166953
gene-AUO97_RS02175	26.893383373865667	-1.797807833325686	0.44297008996637477	-4.058530979963353	4.938238307159025e-5	8.669156526124587e-4
gene-AUO97_RS02210	8.340723629962074	-3.639492682112729	0.6889858164530759	-5.282391299212762	1.2750849196987082e-7	4.993045947747015e-6
gene-AUO97_RS02245	4.042165624558669	2.6557607660224405	0.8577692134984382	3.0961250698085077	0.0019606764246268174	0.015280902911351238
gene-AUO97_RS02295	7.877220660365359	-1.9443899312035449	0.7161230094154014	-2.7151619283827015	0.006624337184797768	0.03725174553482598
gene-AUO97_RS02345	39.24742936251293	-2.886720712358366	0.39784994180161953	-7.25580277650958	3.9928652628266084e-13	6.105281123302972e-11
gene-AUO97_RS02355	25.623183941645884	-1.8441098141020205	0.4120347639683298	-4.475617048283247	7.619094371522292e-6	1.7600656134502218e-4
gene-AUO97_RS02360	24.832391880590578	-3.7792544334687586	0.5397041594448895	-7.0024556367249335	2.515145408841864e-12	3.106204579919702e-10
gene-AUO97_RS02365	9.553075370355558	-2.8944913222290185	0.781498384567565	-3.7037713441092506	2.1241773987531277e-4	0.0027066403283318623
gene-AUO97_RS02460	9.281475381817307	-2.413006386735795	0.687420060992336	-3.5102356239828993	4.477097728239573e-4	0.004920858903913764
gene-AUO97_RS02465	2.03848202747668	-3.295645180809643	1.2724980483916999	-2.5899019530717418	0.009600327101584297	0.048699289610090325
gene-AUO97_RS02540	15.822843971597079	-2.4970305272999473	0.5920493631797275	-4.217605292047122	2.4691053442805e-5	4.894010654620176e-4
gene-AUO97_RS02700	4.5638728335544005	-3.6760132674816797	1.0882377357866877	-3.377950558592133	7.302820946799517e-4	0.007259863176524226
gene-AUO97_RS02735	15.026384011084042	-2.328014498112637	0.6180099178517682	-3.766953297780278	1.6525189911534513e-4	0.0022389191901239377
gene-AUO97_RS02755	21.160949590010794	1.5458750955764518	0.29788190382738355	5.189556920759626	2.107950614235002e-7	7.963093438010108e-6
