row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-AUO97_RS00005	0.23407810872018256	-2.040985404004679	6.821109056354748	-0.2992160640069574	0.764775193153254	NA
gene-AUO97_RS00010	18.254763868049015	-0.23929750645522635	0.4128736458894095	-0.57959016962619	0.5621910238040033	0.7365216780344692
gene-AUO97_RS00015	1.8492694115281165	-0.17948934454754303	1.503097912367207	-0.11941294247749162	0.9049482080486495	0.9562201398373525
gene-AUO97_RS00020	38.393056615602404	-1.2706419104437483	0.41933132301691817	-3.0301621669995864	0.002444224616886103	0.015984532066845778
gene-AUO97_RS00025	15.437192834841929	-2.104828691877719	0.8558172276207421	-2.4594371601157814	0.013915505636522527	0.058795824012736
gene-AUO97_RS00030	0.7984750826935338	-3.907907858338078	1.856033272883404	-2.1055160569761906	0.03524641109784934	NA
gene-AUO97_RS00035	3.2830086101302656	0.45015899450994173	0.9477908790876605	0.4749560313803219	0.6348183128921185	0.789370641221319
gene-AUO97_RS00040	2.962183781972512	-0.35462492323363687	0.969451988974741	-0.3657993663086668	0.7145147927701481	0.8469202656275178
gene-AUO97_RS00045	1.6394690440346265	2.9455367068300062	1.3657180011905996	2.156767871743771	0.031023755624274067	0.10557215790768579
gene-AUO97_RS00050	4.925451021423902	-0.32725119153078297	0.7610057635836996	-0.4300245900763011	0.6671777537951157	0.8096401237475874
gene-AUO97_RS00055	0.2397817087690305	-0.7196607215644365	3.5377377570547175	-0.20342398758340346	0.8388036523774559	NA
gene-AUO97_RS00060	1.7725487844658478	-0.13816609124670237	1.1509536305095749	-0.12004488068344726	0.9044475953533714	0.9562201398373525
gene-AUO97_RS00065	17.241274081877926	0.22046055681244187	0.3957203322800989	0.5571120279369305	0.5774508901284716	0.7497754986666083
gene-AUO97_RS00070	6.7304011488287445	2.820677993079526	0.7923190628391646	3.56002792987464	3.708153526607271e-4	0.003697789122340356
gene-AUO97_RS00075	14.50790333110986	-0.6646585007343493	0.3973994581558633	-1.672519896777677	0.0944218477473034	0.2340192494961455
gene-AUO97_RS00080	1.356438250858757	-1.9297839509148471	1.221799428684578	-1.5794605117736096	0.11423046712330501	NA
gene-AUO97_RS00085	0.3107002666066077	-0.3938236957105179	3.0740829503218294	-0.12811095278651735	0.8980611684047268	NA
gene-AUO97_RS00090	0.013567647446169425	-0.7194851037834542	7.768564497932897	-0.09261493599942419	0.9262094775385465	NA
gene-AUO97_RS00095	0.14816959913030886	-0.7194851119270551	7.7685644979328945	-0.09261493704770038	0.9262094767057226	NA
gene-AUO97_RS00100	6.143957187458702	-1.591529993191098	0.834258780256281	-1.9077174023894437	0.056427751260642395	0.16148797620135716
gene-AUO97_RS00105	13.605660379124455	-0.23492560074848678	0.45188331756797256	-0.5198811100459559	0.6031464421729005	0.7682281736680617
gene-AUO97_RS00110	14.796904048689104	1.0878583600920204	0.4982297650556025	2.183447149069095	0.029002897000876486	0.10100683543363817
gene-AUO97_RS00120	9.424820842584587	1.9152217271870688	0.6137080829130364	3.120737335079974	0.0018039886410969388	0.012604181390141784
gene-AUO97_RS00125	2.282997901305022	1.8825928458806467	1.2990780856683897	1.4491760477292883	0.14728842476722115	0.3212928885377358
gene-AUO97_RS00130	20.387365978161657	-0.8891729671099341	0.41215378498139027	-2.1573815393933176	0.03097594840991189	0.10557215790768579
gene-AUO97_RS00135	100.24846175547857	0.782811893113661	0.31331624123508695	2.498472118865689	0.012472995376377069	0.05412268669398212
gene-AUO97_RS00140	2.8972223539346857	-0.9696868869246253	0.8046512930085847	-1.2051020054898238	0.22816392570615404	0.42932658728077844
gene-AUO97_RS00145	1.5161803753862302	-2.003272628479795	1.4183615819393385	-1.41238500392876	0.1578366295454208	0.33810101232177864
gene-AUO97_RS00150	6.80260645540061	-1.4798090327996292	0.8108098733003124	-1.8250999174149536	0.06798595266284767	0.1853165483874396
